ID,Year_Birth,Age,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total Amount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,purchases item count
9972,1955,69,PhD,Together,46015,25,38,0,2,0,0,6,46,1,1,0,3,5
4483,1993,31,Graduation,Single,72354,67,315,26,473,220,12,182,1228,1,2,10,6,19
4487,1969,55,Master,Single,39858,67,15,20,25,2,7,26,95,1,2,0,4,7
4988,1948,76,PhD,Married,34469,58,19,6,20,0,5,12,62,3,1,1,4,9
8931,1986,38,Graduation,Together,83033,82,812,99,431,237,149,33,1761,1,11,4,10,26
5871,1979,45,Master,Together,24401,98,73,28,217,10,24,115,467,3,6,1,6,16
2008,1978,46,Graduation,Married,77583,93,372,23,384,250,12,108,1149,1,4,5,9,19
3139,1982,42,2n Cycle,Single,74116,53,871,111,704,145,55,166,2052,1,4,4,10,19
10037,1993,31,Graduation,Single,74293,66,375,152,335,93,91,81,1127,1,5,4,6,16
10673,1976,48,PhD,Married,68397,6,760,80,466,17,13,80,1416,1,6,9,5,21
5303,1974,50,PhD,Together,79632,42,471,0,510,99,21,12,1113,1,6,4,9,20
538,1989,35,Graduation,Single,46107,78,31,9,27,16,9,33,125,1,1,1,4,7
7922,1951,73,PhD,Single,64950,29,819,0,72,12,0,63,966,2,11,2,10,25
5692,1989,35,Basic,Married,25443,82,1,4,3,8,9,7,32,1,1,0,3,5
4843,1952,72,Graduation,Single,75127,92,203,35,305,46,17,227,833,1,2,11,5,19
6383,1971,53,PhD,Together,32892,78,26,0,15,2,1,2,46,2,3,0,3,8
1628,1971,53,Graduation,Together,71796,54,354,21,311,167,75,32,960,1,9,3,4,17
1204,1970,54,PhD,Married,67536,45,1253,0,447,23,71,35,1829,3,11,5,11,30
3673,1971,53,Graduation,Single,55239,59,371,17,238,23,24,106,779,3,7,5,11,26
760,1975,49,PhD,Divorced,60554,8,588,7,76,110,15,15,811,2,8,4,9,23
8957,1952,72,2n Cycle,Single,64831,51,480,86,249,75,86,144,1120,8,6,3,5,22
4128,1962,62,PhD,Together,56067,51,517,12,54,16,6,120,725,2,7,4,7,20
6810,1983,41,Graduation,Divorced,82025,76,267,98,606,48,70,98,1187,1,3,2,6,12
5386,1953,71,Graduation,Together,94384,62,1111,24,790,160,45,172,2302,0,5,8,5,18
8700,1986,38,Basic,Single,14906,86,7,7,14,7,16,15,66,3,2,1,3,9
3202,1987,37,PhD,Married,51563,60,1166,0,48,0,0,36,1250,1,4,4,10,19
1328,1982,42,2n Cycle,Married,57937,56,261,42,144,55,48,133,683,3,4,4,9,20
8405,1979,45,Graduation,Divorced,68274,83,135,25,51,23,25,46,305,2,4,2,5,13
6515,1977,47,Graduation,Together,39771,92,6,2,18,2,8,14,50,1,2,0,3,6
2882,1975,49,2n Cycle,Divorced,67893,31,711,28,142,49,18,47,995,2,3,2,9,16
7574,1979,45,PhD,Together,27922,80,11,0,13,2,4,11,41,1,2,0,3,6
6387,1976,48,PhD,Together,52190,39,42,0,17,0,0,18,77,3,2,1,3,9
5320,1973,51,Master,Divorced,44051,20,79,7,58,6,3,18,171,4,3,1,4,12
5048,1971,53,PhD,Single,42767,53,20,6,43,19,5,38,131,1,3,1,2,7
8146,1976,48,Master,Together,46106,84,30,0,8,2,0,14,54,1,1,1,2,5
10031,1976,48,PhD,Married,16927,50,20,2,23,3,1,4,53,5,3,0,4,12
5748,1965,59,Graduation,Married,59754,96,115,27,44,4,146,139,475,3,5,2,6,16
2134,1952,72,Graduation,Single,53700,94,263,5,233,69,41,83,694,4,5,5,8,22
1523,1973,51,Graduation,Married,59041,25,69,2,15,2,2,6,96,2,2,0,4,8
9665,1957,67,PhD,Divorced,54237,48,267,3,30,4,0,57,361,4,5,2,5,16
4640,1967,57,Graduation,Divorced,70647,65,561,85,171,25,123,114,1079,2,4,7,13,26
3635,1962,62,PhD,Single,52597,69,492,0,37,7,0,42,578,3,6,3,8,20
3547,1969,55,Master,Together,41021,12,14,7,9,6,16,12,64,2,2,0,3,7
2456,1975,49,PhD,Married,40233,84,80,4,46,0,17,2,149,5,2,1,5,13
5633,1980,44,Graduation,Married,50183,47,97,12,84,13,10,15,231,7,3,1,6,17
7801,1959,65,Graduation,Together,54753,87,197,107,227,7,59,131,728,3,5,2,11,21
10489,1973,51,Graduation,Married,92955,35,693,21,925,31,24,84,1778,1,6,7,9,23
7011,1973,51,Graduation,Married,33471,47,43,2,27,0,9,12,93,3,3,0,4,10
2620,1974,50,PhD,Married,34596,48,14,0,2,0,0,7,23,1,1,0,2,4
3933,1980,44,Graduation,Together,44010,46,186,36,234,86,72,48,662,6,10,2,6,24
10981,1988,36,Graduation,Married,84219,27,434,137,400,45,137,45,1198,1,3,4,10,18
1734,1968,56,PhD,Together,40706,37,59,0,11,4,2,5,81,4,3,0,4,11
10995,1988,36,2n Cycle,Married,15716,8,16,5,30,8,7,26,92,3,3,0,4,10
6357,1959,65,2n Cycle,Divorced,59052,29,230,35,75,63,57,31,491,3,7,1,7,18
9209,1971,53,Master,Together,80573,85,829,138,430,60,92,15,1564,1,4,6,13,24
10286,1962,62,Graduation,Married,83715,2,318,8,407,150,35,8,926,1,2,8,13,24
2611,1959,65,Master,Together,82576,66,1206,55,445,168,18,18,1910,1,2,4,12,19
1600,1965,59,Master,Married,56962,60,292,3,77,10,3,26,411,7,6,3,5,21
3308,1952,72,Graduation,Married,35704,54,30,9,12,2,11,30,94,3,2,0,4,9
5407,1954,70,Graduation,Together,53103,70,729,17,133,11,0,195,1085,5,10,6,7,28
2166,1960,64,2n Cycle,Widow,46779,55,12,1,3,0,0,7,23,1,0,1,2,4
3955,1965,59,Graduation,Divorced,4861,20,2,1,1,1,0,1,6,0,0,0,0,0
6634,1979,45,Master,Divorced,33462,78,22,3,18,0,0,11,54,1,2,0,3,6
3056,1978,46,Graduation,Divorced,63693,63,587,43,337,42,87,54,1150,3,11,6,9,29
5718,1950,74,Graduation,Married,80763,17,674,168,108,192,42,231,1415,1,5,11,6,23
6872,1974,50,PhD,Married,65352,43,284,3,84,4,7,23,405,2,4,2,8,16
8164,1978,46,PhD,Married,82170,13,1023,93,651,49,55,37,1908,1,5,6,7,19
4580,1969,55,Graduation,Married,75759,46,1394,22,708,89,91,182,2486,1,9,7,9,26
9305,1976,48,2n Cycle,Single,79689,65,311,26,640,180,37,121,1315,1,4,9,13,27
453,1956,68,PhD,Widow,35340,1,27,0,12,0,1,5,45,2,2,0,3,7
8545,1954,70,Graduation,Divorced,85683,6,1296,17,311,45,69,51,1789,1,2,4,10,17
9850,1972,52,2n Cycle,Married,24884,32,3,6,7,0,0,3,19,1,0,0,3,4
7378,1981,43,Master,Together,42021,34,393,5,136,7,5,27,573,5,10,1,6,22
7646,1989,35,Graduation,Single,64449,70,218,63,282,137,35,70,805,4,5,3,12,24
1640,1954,70,Graduation,Divorced,64587,49,66,0,16,0,6,20,108,2,1,1,4,8
5184,1995,29,Graduation,Single,34824,65,4,2,11,2,0,4,23,1,1,0,2,4
8492,1978,46,Graduation,Together,75437,25,795,0,545,95,58,0,1493,1,8,4,10,23
11188,1957,67,Graduation,Together,26091,84,15,10,19,8,17,20,89,3,2,1,3,9
1212,1973,51,Graduation,Married,52845,7,384,25,292,130,41,64,936,3,8,8,6,25
9097,1956,68,Graduation,Divorced,46086,34,244,8,32,7,2,50,343,4,3,1,8,16
10473,1956,68,PhD,Widow,78028,38,158,19,288,25,0,38,528,1,6,4,9,20
7962,1987,37,PhD,Single,95169,1,1285,21,449,106,20,20,1901,1,4,3,4,12
9984,1981,43,2n Cycle,Married,56337,25,349,16,144,28,5,182,724,5,8,5,4,22
5527,1987,37,Graduation,Together,22434,25,4,12,11,3,13,15,58,2,2,0,3,7
6374,1954,70,PhD,Married,36930,50,223,2,31,0,2,39,297,5,5,2,4,16
7453,1954,70,Graduation,Single,36130,46,157,43,127,68,56,37,488,6,3,8,4,21
8952,1953,71,Master,Married,65569,96,397,46,288,20,38,70,859,2,6,5,10,23
241,1952,72,Graduation,Together,83844,57,901,31,345,75,31,191,1574,1,4,4,11,20
8975,1968,56,Graduation,Married,19514,47,14,3,21,2,1,28,69,4,3,1,2,10
6119,1963,61,PhD,Single,36736,52,10,0,3,0,0,4,17,1,1,0,2,4
5236,1979,45,Graduation,Together,77568,30,1230,0,396,232,178,158,2194,1,10,2,8,21
5723,1976,48,PhD,Together,49187,63,81,1,31,2,1,0,116,1,1,1,5,8
1710,1978,46,Graduation,Single,30168,51,154,20,66,0,12,27,279,7,6,1,4,18
1970,1968,56,Master,Together,34053,14,63,0,21,7,0,12,103,1,3,0,3,7
5313,1971,53,Master,Married,38196,20,30,0,11,0,0,3,44,3,2,0,4,9
10634,1951,73,Master,Married,59412,56,90,67,165,30,43,11,406,1,4,2,8,15
7010,1965,59,2n Cycle,Married,70924,41,635,114,254,132,152,76,1363,1,6,6,7,20
8562,1969,55,Graduation,Together,54165,72,127,4,73,15,6,11,236,1,2,1,7,11
3158,1973,51,Graduation,Married,32300,1,13,3,6,6,5,6,39,1,1,0,3,5
4436,1976,48,Graduation,Single,20180,27,18,42,24,15,20,18,137,1,2,1,4,8
5287,1973,51,Graduation,Married,34961,77,45,2,26,4,1,1,79,3,3,1,3,10
2445,1974,50,PhD,Together,28440,87,38,1,24,0,0,0,63,1,2,0,3,6
6059,1953,71,PhD,Together,64504,81,986,36,168,16,0,108,1314,7,11,3,4,25
4550,1966,58,Master,Together,33564,51,61,0,3,0,0,7,71,1,1,1,3,6
4240,1978,46,Graduation,Married,17345,79,4,9,16,17,0,12,58,2,2,1,2,7
8911,1967,57,PhD,Married,56320,11,201,53,172,116,77,83,702,3,5,4,9,21
3706,1978,46,Graduation,Single,28647,54,19,8,29,0,12,26,94,1,2,2,2,7
3628,1987,37,Basic,Single,15038,93,4,8,11,19,12,26,80,2,2,1,2,7
10175,1958,66,PhD,Divorced,32173,0,18,0,2,0,0,2,22,1,1,0,3,5
8985,1964,60,2n Cycle,Together,68316,54,806,80,161,120,11,33,1211,5,10,7,10,32
5204,1971,53,Graduation,Together,74538,21,380,98,733,110,112,28,1461,1,8,8,5,22
9220,1971,53,Graduation,Single,91700,58,576,172,961,125,115,19,1968,1,8,6,5,20
9888,1969,55,Graduation,Together,68695,3,458,81,356,106,50,40,1091,1,4,4,7,16
5263,1977,47,2n Cycle,Married,31056,99,5,10,13,3,8,16,55,1,1,0,3,5
1020,1973,51,Graduation,Married,79593,70,350,60,568,110,133,145,1366,1,5,6,7,19
9503,1980,44,Graduation,Single,28071,65,39,33,130,41,26,44,313,2,5,1,5,13
10613,1958,66,PhD,Together,37334,44,26,1,16,2,2,15,62,4,3,0,4,11
67,1972,52,Master,Single,46423,6,68,0,16,0,0,8,92,3,2,0,4,9
6019,1971,53,PhD,Married,37126,9,45,3,9,4,4,7,72,1,1,2,2,6
5863,1953,71,Graduation,Married,47703,95,359,0,134,13,26,123,655,4,6,3,8,21
3717,1959,65,Graduation,Married,61180,70,403,24,29,6,24,218,704,2,5,5,6,18
6730,1954,70,Graduation,Married,38998,92,34,1,14,0,0,5,54,3,2,0,3,8
10749,1991,33,Graduation,Single,8028,62,73,18,66,7,12,2,178,15,0,1,0,16
4998,1962,62,Graduation,Together,76081,85,292,30,415,63,33,200,1033,1,4,5,4,14
6287,1986,38,Graduation,Together,34728,2,14,0,16,0,0,6,36,1,1,1,2,5
5985,1965,59,Master,Single,33168,0,80,1,37,0,1,3,122,3,2,1,4,10
4754,1966,58,Master,Married,33585,91,30,11,33,13,6,29,122,1,2,0,4,7
4002,1960,64,PhD,Married,77037,3,463,96,333,168,53,10,1123,1,7,7,12,27
8870,1984,40,Graduation,Together,35196,68,75,12,141,43,39,187,497,6,6,1,5,18
966,1966,58,Graduation,Married,44529,98,538,13,91,17,6,26,691,6,6,2,11,25
4767,1965,59,2n Cycle,Married,70924,41,635,114,254,132,152,76,1363,1,6,6,7,20
9725,1966,58,PhD,Together,28764,16,8,0,3,0,0,1,12,1,1,0,2,4
4475,1949,75,PhD,Married,69098,82,1315,22,780,145,0,178,2440,1,7,8,9,25
5740,1970,54,2n Cycle,Divorced,25959,1,4,2,12,7,5,26,56,2,1,2,2,7
5731,1983,41,Master,Married,27100,64,12,0,13,2,0,10,37,1,1,0,3,5
7290,1985,39,Graduation,Single,70596,68,347,44,534,17,0,26,968,1,3,5,12,21
3846,1974,50,Graduation,Married,42557,98,192,5,53,0,5,15,270,4,6,1,4,15
8104,1951,73,PhD,Married,53312,32,241,0,12,0,0,25,278,1,5,1,5,12
4507,1952,72,Graduation,Single,72228,87,631,28,491,30,14,56,1250,1,6,7,8,22
11013,1987,37,Graduation,Together,67605,84,336,28,282,184,54,54,938,1,2,8,6,17
4491,1949,75,Master,Married,62845,3,1099,0,45,0,0,34,1178,11,3,4,10,28
3759,1958,66,Graduation,Together,65196,34,743,19,181,12,0,200,1155,2,7,6,11,26
1162,1987,37,PhD,Single,42000,23,124,83,267,85,59,35,653,2,5,2,11,20
2055,1973,51,PhD,Divorced,35860,37,15,0,8,4,2,20,49,2,1,1,2,6
10766,1964,60,PhD,Married,65526,22,397,19,69,12,0,9,506,1,4,4,8,17
4415,1961,63,Graduation,Married,16860,19,10,4,4,3,3,14,38,3,1,1,3,8
3005,1992,32,Graduation,Single,83528,7,530,117,678,134,44,147,1650,1,4,10,8,23
2223,1965,59,2n Cycle,Divorced,64176,52,1215,33,249,64,116,149,1826,8,8,9,8,33
4817,1956,68,Graduation,Divorced,22304,91,3,2,7,0,4,2,18,1,1,0,2,4
2875,1978,46,Graduation,Married,67023,93,444,44,382,11,8,17,906,1,3,7,13,24
10536,1971,53,PhD,Together,32892,78,26,0,15,2,1,2,46,2,3,0,3,8
11112,1966,58,Graduation,Together,70713,23,736,114,279,82,76,190,1477,6,5,6,8,25
3807,1955,69,Graduation,Together,59925,83,473,21,176,19,21,56,766,3,9,2,9,23
9197,1953,71,Graduation,Married,39722,92,32,0,5,2,0,8,47,2,2,0,3,7
10832,1958,66,Graduation,Together,46610,4,288,10,30,4,10,125,467,1,6,1,6,14
6421,1961,63,Graduation,Together,88347,32,1050,178,555,77,138,118,2116,1,4,7,9,21
4207,1981,43,PhD,Married,87171,27,1001,44,107,58,44,44,1298,1,6,7,11,25
577,1976,48,2n Cycle,Together,26907,10,9,1,7,0,3,2,22,2,1,0,3,6
10855,1968,56,Master,Single,50014,9,234,14,77,19,10,42,396,2,4,1,8,15
3081,1978,46,PhD,Married,41014,65,7,2,6,2,0,3,20,1,1,0,2,4
3535,1965,59,Graduation,Single,66294,68,251,108,334,65,92,117,967,1,4,3,5,13
247,1971,53,Graduation,Married,36715,16,172,10,125,21,13,16,357,6,7,2,4,19
8707,1956,68,Graduation,Married,79456,12,565,42,548,64,83,99,1401,1,5,6,4,16
9523,1982,42,Graduation,Together,40479,95,5,0,8,2,0,0,15,1,0,0,3,4
6072,1970,54,Master,Single,75345,16,918,57,842,99,38,133,2087,1,5,8,6,20
6295,1977,47,Graduation,Married,54233,46,652,8,158,21,0,142,981,4,11,6,5,26
10914,1970,54,Graduation,Single,24163,3,4,1,7,2,1,2,17,2,1,0,3,6
1509,1958,66,PhD,Together,84460,80,152,27,103,106,54,81,523,0,9,9,4,22
5577,1983,41,Graduation,Together,43776,77,8,0,9,2,1,3,23,1,1,0,2,4
7348,1958,66,PhD,Single,71691,0,336,130,411,240,32,43,1192,1,4,7,5,17
1127,1973,51,PhD,Married,85844,62,938,19,843,25,95,38,1958,1,6,6,7,20
1833,1974,50,PhD,Single,39190,91,68,8,18,19,8,12,133,2,2,1,4,9
4944,1959,65,Graduation,Together,71367,24,227,23,389,42,21,75,777,1,4,5,7,17
9080,1972,52,PhD,Single,38578,2,38,4,22,3,3,3,73,3,3,0,3,9
6466,1965,59,PhD,Married,57236,22,105,0,9,2,1,4,121,3,2,1,4,10
9964,1979,45,Graduation,Single,61825,56,162,50,100,55,30,27,424,1,4,2,8,15
4790,1958,66,Graduation,Divorced,79803,54,574,8,216,21,16,33,868,1,4,3,5,13
10245,1986,38,2n Cycle,Single,80910,71,160,80,369,67,39,41,756,1,3,3,8,15
1109,1982,42,Master,Together,27590,38,6,0,5,0,0,1,12,1,1,0,2,4
6001,1979,45,Graduation,Married,56775,62,614,35,160,58,35,35,937,2,5,8,10,25
5538,1975,49,Graduation,Divorced,83829,78,897,161,430,186,161,27,1862,0,4,7,6,17
10552,1979,45,2n Cycle,Married,54210,18,70,54,109,80,9,45,367,2,4,1,7,14
1545,1986,38,Graduation,Married,38508,95,120,19,206,25,19,54,443,6,7,2,5,20
7409,1970,54,Graduation,Together,53187,66,211,2,30,7,7,10,267,2,4,1,6,13
4444,1972,52,Graduation,Married,30023,28,11,0,16,7,6,21,61,1,2,0,3,6
146,1960,64,PhD,Single,76045,78,760,53,400,17,93,0,1323,1,4,5,11,21
6271,1952,72,PhD,Married,50870,13,53,0,8,0,0,2,63,1,2,0,3,6
10065,1970,54,2n Cycle,Married,15315,27,7,4,13,15,8,17,64,2,2,0,4,8
4741,1974,50,2n Cycle,Married,65463,17,391,32,70,21,32,16,562,2,6,2,9,19
246,1965,59,Graduation,Married,66480,71,199,9,57,20,21,6,312,7,4,1,7,19
375,1954,70,Graduation,Divorced,76773,79,516,56,449,86,33,16,1156,1,2,2,11,16
1524,1983,41,2n Cycle,Single,81698,1,709,45,115,30,160,45,1104,1,8,2,5,16
10022,1973,51,PhD,Single,54466,78,12,0,4,0,0,0,16,1,1,0,2,4
7451,1960,64,Master,Single,98777,23,1000,19,711,125,115,38,2008,0,4,6,9,19
11010,1984,40,PhD,Single,16269,75,19,3,18,3,1,0,44,3,3,0,3,9
4356,1971,53,Graduation,Together,71819,70,1224,28,140,0,14,168,1574,3,3,3,5,14
3885,1983,41,PhD,Married,33569,10,16,2,18,3,0,24,63,1,1,1,2,5
1175,1983,41,Master,Married,36262,24,88,39,54,64,28,153,426,1,3,5,3,12
880,1966,58,Basic,Together,22634,47,2,23,11,8,6,46,96,1,2,1,2,6
2320,1978,46,2n Cycle,Married,47025,98,508,11,59,23,5,29,635,5,11,1,6,23
850,1968,56,Graduation,Single,70566,4,381,28,215,84,28,21,757,2,6,5,9,22
4713,1979,45,PhD,Married,31605,15,74,0,42,2,1,6,125,2,2,1,4,9
675,1973,51,Master,Divorced,52034,67,146,0,93,7,13,73,332,5,4,2,5,16
5025,1979,45,Graduation,Single,48526,32,23,17,23,43,20,9,135,1,2,1,4,8
2308,1954,70,Graduation,Married,46734,40,110,5,137,26,23,29,330,2,6,1,5,14
5995,1962,62,Graduation,Divorced,39552,54,165,3,147,4,24,41,384,7,6,2,5,20
6749,1966,58,Graduation,Single,86358,78,957,47,494,82,47,95,1722,4,5,3,6,18
1010,1977,47,Graduation,Together,46931,94,41,0,17,3,1,16,78,2,1,1,3,7
8977,1985,39,Basic,Single,16581,51,1,3,4,2,3,11,24,1,0,0,3,4
4756,1952,72,2n Cycle,Divorced,63998,42,176,29,818,0,33,112,1168,1,7,6,11,25
3412,1951,73,Master,Married,67381,67,815,8,53,11,0,70,957,4,2,2,9,17
606,1967,57,Graduation,Single,25930,87,6,1,2,2,0,4,15,1,1,0,2,4
5961,1978,46,Graduation,Married,42693,29,8,4,20,6,3,16,57,1,1,0,3,5
2975,1976,48,Graduation,Together,85606,89,717,42,864,219,30,84,1956,2,6,7,9,24
2894,1985,39,Graduation,Single,72903,74,1067,138,750,0,19,39,2013,1,7,5,8,21
7613,1974,50,2n Cycle,Together,49669,97,166,5,107,11,8,29,326,2,5,1,6,14
10542,1968,56,PhD,Married,36778,63,29,4,34,2,4,4,77,3,3,0,3,9
8015,1962,62,PhD,Divorced,85696,88,714,76,395,116,0,12,1313,1,4,6,9,20
10617,1989,35,Master,Divorced,10979,34,8,4,10,2,2,4,30,2,3,0,3,8
11166,1961,63,Graduation,Married,49678,81,229,5,56,3,2,20,315,2,6,2,4,14
849,1953,71,Master,Together,56129,65,320,48,133,39,72,48,660,4,6,2,10,22
523,1989,35,Graduation,Married,37155,51,23,0,26,7,15,3,74,1,2,0,4,7
4066,1978,46,2n Cycle,Divorced,21282,76,1,5,8,4,8,20,46,2,2,1,2,7
8414,1962,62,PhD,Single,33419,76,56,0,12,0,0,18,86,2,2,0,4,8
819,1945,79,Graduation,Widow,63285,84,508,124,249,50,38,134,1103,1,6,5,13,25
4961,1974,50,Master,Together,21255,56,29,0,25,2,2,3,61,4,2,1,4,11
749,1981,43,Graduation,Together,42162,31,46,7,59,2,4,27,145,2,3,1,3,9
5430,1956,68,Graduation,Together,54450,0,454,0,171,8,19,32,684,12,9,2,8,31
7755,1954,70,PhD,Married,57744,91,350,3,39,0,0,19,411,2,9,1,4,16
10525,1986,38,Graduation,Single,26576,40,10,0,8,0,0,9,27,1,1,0,2,4
1453,1943,81,PhD,Widow,57513,59,735,40,183,52,20,30,1060,2,9,3,13,27
8310,1964,60,Graduation,Together,68142,96,897,126,196,91,112,37,1459,3,10,4,7,24
10710,1979,45,Graduation,Married,7500,61,5,2,3,3,0,5,18,1,1,0,2,4
5031,1974,50,Graduation,Together,83145,14,777,35,731,39,137,114,1833,1,5,9,11,26
2613,1960,64,Master,Married,54197,16,162,6,37,6,13,13,237,2,1,3,6,12
213,1963,61,PhD,Single,23091,98,35,0,11,0,0,2,48,4,2,1,3,10
967,1976,48,Graduation,Married,46049,11,342,9,112,19,14,19,515,10,5,2,9,26
1077,1974,50,Graduation,Together,56715,52,258,105,239,237,172,9,1020,1,7,3,4,15
7959,1961,63,Graduation,Married,79410,19,658,80,483,123,13,13,1370,1,3,2,5,11
640,1951,73,Graduation,Married,57304,61,356,80,329,138,17,106,1026,2,7,6,10,25
4252,1965,59,Graduation,Married,44375,73,213,5,28,7,7,41,301,1,4,1,6,12
8432,1956,68,Graduation,Together,54450,0,454,0,171,8,19,32,684,12,9,2,8,31
6218,1965,59,Graduation,Married,59594,74,457,4,29,0,0,9,499,1,8,1,7,17
6905,1994,30,Graduation,Together,80685,55,241,45,604,34,26,54,1004,1,6,4,10,21
5922,1974,50,PhD,Married,40344,48,210,0,6,0,0,2,218,2,4,1,5,12
3598,1972,52,Graduation,Married,62710,53,441,35,83,7,29,11,606,4,4,2,12,22
6116,1968,56,2n Cycle,Married,48985,13,19,13,18,10,7,8,75,1,1,1,3,6
6263,1968,56,Graduation,Together,35322,34,28,9,37,12,7,13,106,3,2,0,4,9
10486,1948,76,Graduation,Married,77142,54,476,75,162,29,151,97,990,1,4,4,8,17
2410,1969,55,Graduation,Single,81657,69,364,40,425,158,60,50,1097,1,3,4,8,16
193,1996,28,Basic,Married,14421,81,0,0,2,3,3,8,16,1,1,0,2,4
3363,1974,50,2n Cycle,Married,20130,99,0,6,3,7,6,12,34,1,1,0,3,5
8278,1990,34,PhD,Married,74214,3,863,83,547,86,99,33,1711,1,8,2,5,16
10660,1957,67,Master,Married,66726,61,349,7,35,0,0,47,438,3,8,2,4,17
8686,1979,45,Basic,Together,23724,65,5,23,15,0,18,14,75,2,2,0,3,7
1604,1960,64,Master,Married,47353,93,184,2,19,8,8,4,225,3,2,2,6,13
5907,1952,72,Master,Married,33444,24,8,0,8,0,0,2,18,1,1,0,2,4
10669,1981,43,Graduation,Married,54386,8,277,21,64,62,21,25,470,2,3,2,10,17
2918,1981,43,Graduation,Divorced,28510,72,44,5,19,0,4,19,91,3,2,0,4,9
5735,1991,33,Master,Single,90638,29,1156,120,915,94,144,96,2525,1,3,4,10,18
359,1950,74,Graduation,Together,48070,33,373,14,83,6,9,19,504,3,8,2,6,19
8387,1957,67,Graduation,Married,43140,68,134,8,76,6,0,11,235,1,4,1,5,11
1829,1961,63,PhD,Divorced,54959,55,1148,0,60,0,0,24,1232,3,9,5,4,21
3839,1958,66,Basic,Single,15056,76,6,12,3,21,6,40,88,5,2,2,3,12
9392,1971,53,Graduation,Single,26954,17,4,1,11,0,0,1,17,1,1,0,2,4
2292,1985,39,Graduation,Single,22327,94,5,4,8,2,0,5,24,1,1,0,3,5
10466,1965,59,Graduation,Married,44393,86,24,2,20,2,2,10,60,2,1,0,4,7
9855,1952,72,PhD,Single,62000,25,899,0,101,0,0,20,1020,1,6,6,13,26
4088,1962,62,PhD,Together,31497,22,108,1,28,13,1,4,155,2,3,1,4,10
5231,1974,50,2n Cycle,Married,45894,15,27,2,7,0,2,13,51,1,1,0,3,5
590,1970,54,Master,Divorced,78579,35,816,66,549,216,66,99,1812,1,5,6,4,16
8732,1969,55,Master,Widow,67369,81,1298,0,70,37,14,42,1461,4,7,4,10,25
2315,1960,64,Graduation,Divorced,58401,55,10,0,11,17,29,29,96,1,1,2,2,6
3515,1952,72,Graduation,Single,62307,94,87,13,34,10,6,10,160,1,4,0,4,9
2245,1969,55,Master,Married,43641,50,57,2,51,4,2,23,139,3,2,1,4,10
6283,1968,56,Master,Divorced,63841,64,635,15,100,20,7,131,908,1,9,3,9,22
2246,1965,59,2n Cycle,Married,46891,91,43,12,23,29,15,61,183,1,2,1,4,8
6606,1969,55,Master,Married,70091,11,964,34,137,15,0,11,1161,2,5,2,10,19
5545,1972,52,PhD,Married,78075,72,572,8,259,34,35,80,988,1,3,5,5,14
7342,1961,63,2n Cycle,Widow,59184,6,341,142,113,259,151,66,1072,3,6,6,12,27
837,1977,47,Graduation,Married,54809,0,63,6,57,13,13,22,174,4,2,1,5,12
9500,1959,65,Graduation,Married,58113,66,221,104,169,102,78,84,758,3,9,2,8,22
3602,1958,66,Master,Married,51412,42,140,3,29,4,5,14,195,2,3,2,4,11
234,1979,45,Graduation,Divorced,15287,60,1,2,8,4,3,13,31,2,1,1,2,6
2995,1957,67,Master,Together,66636,64,291,10,689,84,10,0,1084,1,3,4,9,17
1118,1956,68,Master,Married,50965,87,544,13,85,8,6,29,685,3,10,4,5,22
7789,1965,59,PhD,Married,84618,96,684,100,801,21,66,0,1672,1,6,9,10,26
3068,1990,34,Graduation,Married,18351,1,1,12,9,0,14,7,43,1,2,0,3,6
8955,1957,67,PhD,Together,40451,54,35,0,4,0,0,10,49,1,1,1,2,5
945,1965,59,Graduation,Together,36317,53,87,3,25,3,2,13,133,2,3,0,4,9
5644,1957,67,Graduation,Together,42213,96,309,3,24,4,3,20,363,2,5,1,7,15
7192,1955,69,Graduation,Together,65748,58,172,73,93,95,78,34,545,2,2,4,10,18
2324,1972,52,Graduation,Together,77044,12,625,38,242,50,34,76,1065,2,7,11,11,31
697,1969,55,Graduation,Together,74918,78,972,59,913,25,19,59,2047,1,5,9,6,21
3439,1972,52,Graduation,Married,56721,64,157,6,39,6,13,75,296,5,4,1,5,15
1506,1975,49,Graduation,Single,42160,26,48,9,45,3,15,20,140,4,2,1,4,11
232,1965,59,Graduation,Single,61559,8,279,83,88,32,14,34,530,1,4,2,10,17
8876,1963,61,PhD,Together,33629,49,132,0,16,0,0,4,152,5,3,1,4,13
4500,1991,33,PhD,Together,68682,56,919,0,505,99,30,45,1598,1,4,9,10,24
9739,1963,61,Graduation,Single,34377,55,62,0,22,3,1,26,114,2,2,2,2,8
10395,1986,38,Basic,Single,8940,25,1,45,3,4,6,42,101,3,3,1,3,10
1176,1973,51,Graduation,Married,26228,50,2,6,4,3,1,9,25,1,1,0,2,4
1627,1957,67,2n Cycle,Divorced,77297,84,408,61,109,48,122,41,789,1,5,7,9,22
938,1981,43,Graduation,Married,40211,30,51,1,7,2,1,25,87,2,2,1,2,7
2740,1958,66,PhD,Widow,33438,81,62,1,16,3,2,6,90,4,2,1,4,11
257,1959,65,PhD,Married,75032,74,952,12,180,47,12,12,1215,2,5,4,9,20
4058,1955,69,PhD,Single,61284,76,618,15,106,20,7,45,811,1,11,2,8,22
